id_produit,nom_produit,marque,categorie,sous_categorie,type_emballage,poids_net,volume,energie_kcal,energie_kj,lipides,acides_gras_satures,acides_gras_mono_insatures,acides_gras_poly_insatures,cholesterol,glucides,sucres,amidon,fibres_alimentaires,proteines,sel,sodium,calcium,fer,magnesium,zinc,vitamine_a,vitamine_c,vitamine_d,vitamine_b1,vitamine_b2,vitamine_b3,vitamine_b6,vitamine_b12,vitamine_e,vitamine_k,omega_3,omega_6,ingredients,additifs,allergenes,certifications,pays_origine,lieu_fabrication,instructions_conservation,mode_preparation,date_expiration,code_barres,site_internet_marque,service_client_contact
2419,Oignon Pepsi tradition,Pepsi,Légumes,Oignon,Barquette,1049g,,,2395.4 kJ,24.7g,15.2g,14.4g,8.0g,86.0mg,42.2g,30.4g,24.2g,,7.1g,2.7g,955.8mg,403.0mg,6.1mg,37.3mg,2.8mg,,68.0mg,0.0µg,0.1mg,1.9mg,19.5mg,0.1mg,2.7µg,0.7mg,63.7µg,,2.7g,"Ingrédient45 (13.3%), Ingrédient20 (2.9%), Ingrédient22 (2.1%), Ingrédient4 (29.0%), Ingrédient45 (30.7%), Ingrédient44 (26.9%), Ingrédient26 (9.3%), Ingrédient26 (8.2%), Ingrédient10 (43.8%), Ingrédient13 (49.7%), Ingrédient26 (41.9%), Ingrédient2 (1.2%), Ingrédient20 (35.4%), Ingrédient17 (10.3%)","E500, E330, E330, E471, E471","Moutarde, Arachide","Bio, Sans gluten",Allemagne,Belgique,À conserver à température ambiante,À cuire 10 minutes à la poêle,13/4/2025,3048889102435,www.pepsi.com,contact@pepsi.com
2420,Le soda Bonne Maman,Bonne Maman,Boissons,Soda,Conserve,,3.7L,551.5 kcal,,,9.7g,,,62.8mg,1.3g,24.1g,5.0g,6.5g,29.4g,,771.7mg,,7.8mg,,2.2mg,478.0µg,15.8mg,,0.9mg,0.7mg,12.7mg,2.0mg,2.8µg,2.5mg,67.2µg,,2.5g,"Ingrédient37 (27.5%), Ingrédient46 (12.6%), Ingrédient13 (31.8%), Ingrédient25 (29.9%), Ingrédient48 (2.7%), Ingrédient20 (16.0%), Ingrédient49 (31.0%), Ingrédient4 (28.5%), Ingrédient6 (34.9%), Ingrédient3 (38.1%), Ingrédient49 (4.4%)","E160, E101, E200, E202, E471","Moutarde, Céleri",,Allemagne,Royaume-Uni,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,12/4/2025,3411710372720,www.bonnemaman.com,contact@bonnemaman.com
2421,Le charcuterie Danone,Danone,Viandes,Charcuterie,Barquette sous vide,,,141.4 kcal,1547.2 kJ,,2.7g,14.4g,,17.8mg,5.9g,19.4g,16.5g,14.4g,15.3g,4.4g,,,7.9mg,39.7mg,1.9mg,419.9µg,37.8mg,13.3µg,,0.4mg,8.5mg,1.2mg,4.9µg,14.0mg,,,0.7g,"Ingrédient29 (2.2%), Ingrédient46 (25.4%), Ingrédient18 (50.0%), Ingrédient31 (15.2%), Ingrédient42 (5.7%), Ingrédient10 (38.8%), Ingrédient19 (14.0%), Ingrédient30 (6.1%), Ingrédient31 (36.1%)",,,,Portugal,Pays-Bas,À conserver au congélateur à -18°C,À cuire 20 minutes au four à 180°C,30/9/2025,5688674119172,www.danone.com,contact@danone.com
2422,Président poisson premium,Président,Conserves,Poisson,Conserve,831g,,54.0 kcal,701.4 kJ,17.4g,4.7g,8.4g,,,45.3g,27.1g,6.5g,3.7g,18.8g,2.5g,724.5mg,,14.6mg,40.7mg,0.4mg,497.1µg,,8.6µg,1.1mg,,,0.1mg,,,12.7µg,2.3g,8.9g,"Ingrédient11 (26.8%), Ingrédient38 (23.0%), Ingrédient38 (27.6%), Ingrédient6 (4.7%), Ingrédient42 (34.3%), Ingrédient41 (41.6%), Ingrédient29 (11.8%), Ingrédient25 (19.2%)","E150, E330, E200, E306","Poisson, Céleri",,Royaume-Uni,Espagne,À conserver dans un endroit frais et sec,À diluer dans de l'eau,17/4/2025,9775972732360,www.président.com,contact@président.com
2423,Le standard Fleury Michon,Fleury Michon,Pâtes,Standard,Barquette sous vide,,5.9L,477.5 kcal,532.0 kJ,0.3g,16.9g,8.7g,0.5g,,18.3g,3.3g,10.4g,3.8g,3.5g,4.7g,61.1mg,63.6mg,4.0mg,50.6mg,1.6mg,341.6µg,89.9mg,1.4µg,1.3mg,,8.4mg,1.1mg,0.6µg,11.5mg,41.7µg,,2.5g,"Ingrédient50 (3.3%), Ingrédient13 (7.3%), Ingrédient10 (15.2%), Ingrédient17 (35.3%), Ingrédient23 (49.4%), Ingrédient42 (26.1%), Ingrédient31 (22.1%), Ingrédient16 (47.1%), Ingrédient16 (2.7%), Ingrédient22 (39.7%), Ingrédient22 (24.5%), Ingrédient21 (17.8%), Ingrédient18 (32.5%)","E500, E110, E100",,IGP,Grèce,Belgique,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,26/3/2025,3508760818244,www.fleurymichon.com,contact@fleurymichon.com
2424,Coca-Cola porc,Coca-Cola,Viandes,Porc,Bouteille plastique,,,381.3 kcal,474.1 kJ,,7.1g,3.6g,,51.8mg,28.2g,8.0g,,14.5g,4.8g,,,226.4mg,11.1mg,,,949.6µg,51.9mg,7.4µg,,1.0mg,,1.3mg,2.4µg,0.3mg,13.9µg,1.1g,5.5g,"Ingrédient7 (15.7%), Ingrédient32 (15.6%), Ingrédient46 (3.9%), Ingrédient33 (42.0%), Ingrédient29 (31.0%), Ingrédient15 (25.3%), Ingrédient27 (29.3%), Ingrédient20 (27.0%)","E415, E104, E330","Crustacés, Lait, Gluten",,Italie,Portugal,À conserver au congélateur à -18°C,À décongeler avant consommation,22/9/2025,6758349032518,www.coca-cola.com,contact@coca-cola.com
2425,Knorr thon premium,Knorr,Poissons,Thon,Boîte carton,258g,,380.4 kcal,2425.6 kJ,27.9g,,,,,46.3g,2.6g,26.2g,7.6g,,0.8g,845.7mg,,10.7mg,37.9mg,,100.1µg,23.1mg,,1.5mg,1.2mg,15.6mg,,1.3µg,11.4mg,,2.7g,2.4g,"Ingrédient46 (40.3%), Ingrédient19 (46.8%), Ingrédient16 (46.0%), Ingrédient23 (39.9%), Ingrédient16 (28.7%), Ingrédient46 (29.7%), Ingrédient10 (47.7%), Ingrédient1 (23.9%), Ingrédient28 (10.2%), Ingrédient43 (33.3%)","E300, E471, E110, E202, E471","Moutarde, Soja, Moutarde",,Italie,Portugal,À conserver à l'abri de la lumière et de l'humidité,Cuire à l'eau bouillante pendant 10 minutes,11/9/2025,6112008357454,www.knorr.com,contact@knorr.com
2426,Standard Lu tradition,Lu,Charcuterie,Standard,Barquette,,,432.3 kcal,,,11.2g,5.5g,8.8g,16.1mg,80.0g,35.2g,1.6g,6.7g,8.5g,2.5g,856.5mg,,12.1mg,74.5mg,3.7mg,387.0µg,38.4mg,0.7µg,1.1mg,0.5mg,,1.4mg,1.6µg,,37.1µg,2.9g,0.7g,"Ingrédient23 (3.2%), Ingrédient24 (17.8%), Ingrédient28 (8.0%), Ingrédient42 (48.8%), Ingrédient27 (33.5%), Ingrédient6 (6.6%), Ingrédient6 (46.2%), Ingrédient39 (5.1%), Ingrédient31 (37.7%)","E330, E306",Céleri,,Espagne,Italie,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,12/6/2025,2500814557713,www.lu.com,contact@lu.com
2427,Président standard premium,Président,Épices,Standard,Bouteille plastique,397g,,345.9 kcal,2248.9 kJ,,13.0g,6.7g,,1.4mg,,28.7g,12.1g,,29.4g,0.9g,819.1mg,313.2mg,3.5mg,65.0mg,4.0mg,85.7µg,10.9mg,,0.6mg,1.8mg,15.5mg,0.5mg,3.0µg,5.9mg,64.3µg,0.1g,,"Ingrédient10 (29.1%), Ingrédient19 (49.4%), Ingrédient16 (40.2%), Ingrédient50 (43.8%), Ingrédient23 (39.2%), Ingrédient48 (42.6%), Ingrédient8 (16.1%), Ingrédient30 (31.4%), Ingrédient14 (35.6%), Ingrédient30 (25.2%)","E415, E101, E330, E202",,Végan,Portugal,Pays-Bas,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,10/5/2025,4879709907763,www.président.com,contact@président.com
2428,Auchan - Barres spécial,Auchan,Snacks,Barres,Boîte métallique,,3.7L,497.3 kcal,,19.1g,0.3g,7.2g,,21.8mg,38.6g,36.1g,,1.9g,18.7g,2.4g,,241.0mg,0.2mg,,,886.5µg,68.3mg,1.8µg,0.1mg,1.4mg,,1.9mg,1.6µg,13.6mg,9.9µg,1.8g,4.1g,"Ingrédient1 (24.2%), Ingrédient49 (41.3%), Ingrédient12 (9.7%)","E330, E211",,,Grèce,France,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,29/1/2025,3093517961377,www.auchan.com,contact@auchan.com
2429,Auchan - Standard spécial,Auchan,Pâtisseries,Standard,Film plastique,1066g,,72.3 kcal,,14.7g,7.6g,10.3g,7.8g,48.4mg,51.9g,28.6g,3.3g,13.0g,,3.5g,779.1mg,186.6mg,6.6mg,77.7mg,0.3mg,326.8µg,,2.5µg,,,1.6mg,1.2mg,3.0µg,7.4mg,2.0µg,0.4g,2.3g,"Ingrédient41 (21.2%), Ingrédient14 (15.8%), Ingrédient10 (45.0%), Ingrédient27 (26.4%), Ingrédient18 (31.4%), Ingrédient30 (23.8%), Ingrédient31 (25.3%), Ingrédient22 (8.7%), Ingrédient23 (17.1%)","E471, E300, E160",Fruits à coque,"Kasher, Halal",Pays-Bas,Suisse,À conserver dans un endroit frais et sec,À décongeler avant consommation,15/4/2025,9429600677060,www.auchan.com,contact@auchan.com
2430,Danone standard premium,Danone,Pâtisseries,Standard,Boîte métallique,1064g,,350.8 kcal,1133.0 kJ,13.4g,7.1g,3.6g,5.4g,,,37.1g,12.2g,9.4g,5.3g,3.9g,145.1mg,487.2mg,13.1mg,,1.3mg,766.0µg,75.3mg,4.2µg,,0.6mg,14.2mg,0.5mg,3.1µg,9.9mg,21.4µg,1.8g,6.7g,"Ingrédient40 (3.3%), Ingrédient45 (28.1%), Ingrédient42 (2.9%), Ingrédient40 (28.1%), Ingrédient3 (24.5%), Ingrédient37 (37.4%), Ingrédient26 (4.1%), Ingrédient25 (27.6%)","E100, E471, E202, E110","Soja, Œufs",,Italie,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,17/7/2025,1581030033799,www.danone.com,contact@danone.com
2431,Knorr - Standard spécial,Knorr,Sauces,Standard,Bouteille plastique,474g,,369.4 kcal,902.8 kJ,24.9g,17.5g,13.4g,,36.6mg,64.7g,34.7g,3.2g,13.0g,13.5g,4.5g,,124.1mg,0.7mg,52.0mg,3.3mg,951.1µg,,9.7µg,1.9mg,,,0.5mg,0.9µg,2.0mg,46.2µg,0.3g,7.3g,"Ingrédient50 (1.7%), Ingrédient37 (17.5%), Ingrédient6 (21.1%), Ingrédient32 (38.2%), Ingrédient36 (33.7%)","E101, E211, E211, E120, E211","Œufs, Céleri",,Grèce,Belgique,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,10/6/2025,9204589599764,www.knorr.com,contact@knorr.com
2432,Coca-Cola standard premium,Coca-Cola,Riz,Standard,Boîte métallique,,2.0L,537.4 kcal,,21.8g,1.8g,2.2g,8.6g,63.1mg,33.3g,9.1g,,8.7g,3.0g,2.5g,713.5mg,,14.5mg,94.9mg,0.3mg,564.3µg,22.7mg,12.5µg,0.6mg,0.7mg,,,1.4µg,4.9mg,71.8µg,,2.0g,"Ingrédient24 (6.5%), Ingrédient10 (3.5%), Ingrédient25 (11.9%), Ingrédient3 (15.1%), Ingrédient36 (10.2%)",,,Halal,Grèce,Suisse,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 20 minutes au four à 180°C,8/11/2025,6522403382089,www.coca-cola.com,contact@coca-cola.com
2433,Barilla - Standard spécial,Barilla,Soupes,Standard,Film plastique,1403g,,581.2 kcal,322.1 kJ,,6.1g,1.8g,,,2.5g,,29.6g,11.8g,1.8g,1.1g,233.3mg,338.7mg,4.2mg,65.9mg,1.3mg,809.6µg,27.6mg,,1.9mg,,5.8mg,0.3mg,0.4µg,7.2mg,36.8µg,0.3g,3.9g,"Ingrédient41 (3.8%), Ingrédient16 (19.7%), Ingrédient46 (30.6%), Ingrédient38 (20.7%), Ingrédient50 (34.3%), Ingrédient6 (2.7%), Ingrédient32 (1.2%), Ingrédient16 (25.0%), Ingrédient24 (22.5%)",E500,"Fruits à coque, Poisson",,Grèce,Allemagne,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,7/8/2025,3929988784471,www.barilla.com,contact@barilla.com
2434,Président maïs premium,Président,Céréales,Maïs,Pot en verre,,,280.1 kcal,1814.1 kJ,9.4g,0.8g,1.6g,4.5g,68.8mg,46.8g,38.0g,17.9g,9.4g,27.5g,1.7g,962.2mg,335.6mg,3.3mg,87.5mg,2.7mg,579.2µg,96.2mg,,1.4mg,1.6mg,4.5mg,0.7mg,,1.0mg,72.3µg,0.7g,10.0g,"Ingrédient28 (4.8%), Ingrédient30 (19.2%), Ingrédient3 (12.9%), Ingrédient16 (37.9%), Ingrédient48 (11.3%), Ingrédient46 (4.6%), Ingrédient23 (41.5%)","E102, E160","Lait, Fruits à coque, Sésame","Commerce équitable, IGP",Pays-Bas,Royaume-Uni,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,15/1/2025,8119950033488,www.président.com,contact@président.com
2435,Heinz - Fruits de mer spécial,Heinz,Poissons,Fruits de mer,Pot en verre,,,234.5 kcal,1174.9 kJ,,7.9g,,1.2g,85.0mg,73.5g,39.4g,9.2g,3.9g,,,239.3mg,113.5mg,,19.6mg,,947.3µg,83.9mg,0.1µg,,1.6mg,,1.9mg,0.3µg,3.9mg,5.8µg,,9.8g,"Ingrédient22 (9.2%), Ingrédient35 (7.2%), Ingrédient26 (9.8%), Ingrédient1 (8.8%), Ingrédient2 (44.1%), Ingrédient18 (25.8%)","E101, E471, E202, E150",Moutarde,"AB, Bio",Portugal,Suisse,À conserver dans un endroit frais et sec,À réchauffer 3 minutes au micro-ondes,20/11/2025,9929782965921,www.heinz.com,contact@heinz.com
2436,Lidl - Boeuf spécial,Lidl,Viandes,Boeuf,Conserve,789g,,249.6 kcal,2380.9 kJ,0.0g,3.2g,10.9g,7.8g,36.2mg,76.0g,23.1g,2.2g,0.7g,1.9g,1.4g,989.7mg,,11.6mg,10.0mg,,369.8µg,90.6mg,8.5µg,0.4mg,1.8mg,18.1mg,1.1mg,1.1µg,12.5mg,,2.1g,2.0g,"Ingrédient48 (24.0%), Ingrédient40 (11.9%), Ingrédient33 (32.7%), Ingrédient2 (47.6%), Ingrédient8 (15.1%), Ingrédient40 (34.8%), Ingrédient20 (16.6%)",E471,"Gluten, Crustacés",Kasher,Belgique,Allemagne,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,18/9/2025,6590696837870,www.lidl.com,contact@lidl.com
2437,Le standard Cristaline,Cristaline,Sauces,Standard,Bouteille verre,1865g,,,444.6 kJ,13.2g,,9.6g,6.4g,50.0mg,23.9g,31.5g,,6.0g,24.2g,1.7g,295.2mg,57.4mg,8.9mg,,2.5mg,754.7µg,52.9mg,,0.4mg,0.2mg,12.1mg,0.3mg,0.4µg,11.4mg,58.1µg,0.5g,9.6g,"Ingrédient15 (26.8%), Ingrédient16 (14.6%), Ingrédient11 (34.9%), Ingrédient9 (44.2%), Ingrédient20 (2.1%), Ingrédient2 (16.1%), Ingrédient36 (16.4%), Ingrédient11 (7.7%), Ingrédient15 (13.1%), Ingrédient8 (5.1%), Ingrédient3 (30.3%), Ingrédient28 (35.5%), Ingrédient46 (27.4%)","E200, E200, E300, E160, E471","Sésame, Gluten",,Portugal,Royaume-Uni,À conserver au congélateur à -18°C,Cuire à l'eau bouillante pendant 10 minutes,12/12/2025,1265635364136,www.cristaline.com,contact@cristaline.com
2438,Le banane Bonduelle,Bonduelle,Fruits,Banane,Bouteille verre,177g,,258.1 kcal,1735.9 kJ,39.2g,19.5g,13.5g,5.2g,,,,19.8g,,29.4g,,553.5mg,200.0mg,2.8mg,32.7mg,3.4mg,740.3µg,72.9mg,13.6µg,1.6mg,,,0.7mg,3.3µg,,,0.6g,5.0g,"Ingrédient31 (29.4%), Ingrédient20 (42.1%), Ingrédient37 (24.0%), Ingrédient28 (15.9%), Ingrédient40 (1.2%), Ingrédient28 (38.7%), Ingrédient47 (22.0%), Ingrédient12 (48.9%), Ingrédient11 (15.8%), Ingrédient20 (47.0%), Ingrédient47 (35.7%), Ingrédient47 (40.4%), Ingrédient13 (38.2%), Ingrédient35 (17.5%), Ingrédient50 (8.5%)","E306, E330, E415",,"Halal, Bio",Italie,Allemagne,À conserver à température ambiante,À cuire 10 minutes à la poêle,15/5/2025,3208610619575,www.bonduelle.com,contact@bonduelle.com
2439,Lidl viande premium,Lidl,Conserves,Viande,Boîte métallique,1048g,,,1102.7 kJ,,18.2g,0.2g,,,48.6g,4.6g,21.4g,11.6g,3.1g,4.2g,771.9mg,79.5mg,10.6mg,38.8mg,4.6mg,,7.2mg,0.9µg,0.5mg,1.1mg,1.6mg,0.2mg,0.4µg,2.1mg,67.3µg,1.8g,1.7g,"Ingrédient28 (37.3%), Ingrédient20 (5.0%), Ingrédient19 (31.1%), Ingrédient49 (10.2%), Ingrédient21 (2.9%), Ingrédient14 (23.8%), Ingrédient48 (34.9%), Ingrédient27 (9.5%), Ingrédient42 (3.2%), Ingrédient36 (20.7%), Ingrédient12 (12.7%), Ingrédient50 (32.5%)","E102, E500","Gluten, Moutarde, Fruits à coque",,Italie,Italie,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,16/4/2025,8273874198928,www.lidl.com,contact@lidl.com
2440,Lu - Viande spécial,Lu,Conserves,Viande,Boîte métallique,409g,,414.7 kcal,,,7.2g,1.8g,9.3g,49.8mg,41.5g,5.9g,2.5g,6.5g,12.6g,1.6g,756.4mg,,,25.4mg,0.5mg,662.9µg,99.6mg,8.5µg,0.3mg,2.0mg,16.6mg,,1.8µg,7.8mg,41.4µg,0.5g,0.9g,"Ingrédient35 (18.7%), Ingrédient47 (12.7%), Ingrédient15 (41.5%), Ingrédient14 (35.0%), Ingrédient37 (5.0%), Ingrédient30 (36.4%), Ingrédient40 (19.3%), Ingrédient50 (12.7%), Ingrédient47 (36.5%), Ingrédient25 (38.0%), Ingrédient31 (36.2%)","E100, E440, E120, E200, E160","Gluten, Œufs, Fruits à coque","Halal, Commerce équitable",Portugal,France,À conserver au congélateur à -18°C,À cuire 20 minutes au four à 180°C,30/3/2025,8394990318702,www.lu.com,contact@lu.com
2441,Cristaline standard,Cristaline,Huiles,Standard,Sachet plastique,717g,,52.3 kcal,1661.6 kJ,,10.8g,,9.8g,71.3mg,,38.7g,26.2g,11.6g,19.2g,0.9g,106.2mg,123.2mg,0.1mg,57.9mg,,810.1µg,,7.6µg,1.8mg,,3.7mg,1.6mg,,1.6mg,69.5µg,1.8g,,"Ingrédient23 (26.6%), Ingrédient41 (5.2%), Ingrédient10 (38.1%), Ingrédient11 (26.6%), Ingrédient47 (30.8%), Ingrédient26 (35.4%), Ingrédient21 (20.9%), Ingrédient16 (10.5%), Ingrédient50 (25.6%), Ingrédient17 (47.1%), Ingrédient23 (16.9%)","E500, E300","Arachide, Poisson",,Belgique,Espagne,À conserver à température ambiante,À diluer dans de l'eau,13/6/2025,4229506503631,www.cristaline.com,contact@cristaline.com
2442,Coca-Cola standard,Coca-Cola,Huiles,Standard,Bouteille verre,560g,,291.2 kcal,1244.6 kJ,28.5g,19.9g,12.0g,,,1.6g,,19.5g,5.6g,22.9g,0.9g,690.6mg,165.1mg,10.5mg,3.8mg,4.6mg,,79.7mg,13.2µg,0.2mg,1.6mg,9.9mg,1.9mg,4.7µg,12.2mg,71.5µg,2.0g,1.9g,"Ingrédient29 (43.6%), Ingrédient37 (22.5%), Ingrédient47 (36.8%), Ingrédient27 (46.2%), Ingrédient14 (19.1%), Ingrédient14 (42.4%), Ingrédient17 (4.8%), Ingrédient5 (5.2%), Ingrédient47 (40.9%), Ingrédient42 (18.4%), Ingrédient16 (18.6%)","E110, E102",,"Label Rouge, Halal",Italie,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,25/11/2025,8181613333474,www.coca-cola.com,contact@coca-cola.com
2443,Président - Standard spécial,Président,Épices,Standard,Bouteille verre,736g,,273.8 kcal,,,1.2g,7.5g,6.7g,,10.2g,,,1.0g,20.3g,4.5g,981.3mg,,6.9mg,40.7mg,1.5mg,292.5µg,92.9mg,,1.0mg,1.4mg,,0.9mg,2.3µg,,37.8µg,1.6g,3.8g,"Ingrédient26 (14.7%), Ingrédient6 (2.7%), Ingrédient25 (31.2%), Ingrédient3 (3.3%), Ingrédient6 (49.0%), Ingrédient16 (47.7%), Ingrédient7 (13.8%), Ingrédient6 (20.4%), Ingrédient24 (48.4%), Ingrédient42 (3.2%), Ingrédient12 (34.3%), Ingrédient10 (1.8%)",E202,,,Royaume-Uni,Belgique,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 10 minutes à la poêle,7/10/2025,8358208641390,www.président.com,contact@président.com
2444,Soda Coca-Cola tradition,Coca-Cola,Boissons,Soda,Bouteille plastique,941g,,406.1 kcal,1323.1 kJ,15.4g,19.2g,,1.9g,89.4mg,,5.5g,10.4g,12.4g,7.9g,1.4g,900.4mg,356.1mg,0.4mg,18.8mg,2.5mg,,50.8mg,10.5µg,0.3mg,0.5mg,14.6mg,0.9mg,4.6µg,,41.3µg,0.9g,5.1g,"Ingrédient17 (2.0%), Ingrédient4 (38.8%), Ingrédient41 (19.1%)","E306, E471, E415, E415",Lupin,Végan,Allemagne,Portugal,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,18/2/2025,4712847777416,www.coca-cola.com,contact@coca-cola.com
2445,Le quinoa Lidl,Lidl,Céréales,Quinoa,Barquette sous vide,,4.2L,289.4 kcal,1790.3 kJ,5.4g,16.2g,5.8g,7.5g,5.1mg,63.1g,27.0g,7.2g,2.2g,9.6g,2.2g,291.3mg,214.1mg,2.1mg,,1.7mg,975.2µg,96.6mg,0.8µg,1.8mg,0.6mg,4.3mg,1.4mg,0.6µg,10.7mg,26.8µg,0.1g,,"Ingrédient26 (32.8%), Ingrédient45 (41.1%), Ingrédient21 (40.3%), Ingrédient8 (37.1%)","E160, E415","Moutarde, Lupin, Œufs","Kasher, AB",Italie,France,À conserver dans un endroit frais et sec,Cuire à l'eau bouillante pendant 10 minutes,9/8/2025,9779153913911,www.lidl.com,contact@lidl.com
2446,Kellogg's - Standard spécial,Kellogg's,Riz,Standard,Pot en verre,1075g,,492.5 kcal,,16.0g,3.1g,3.6g,,59.4mg,19.3g,32.3g,22.2g,8.6g,21.5g,1.4g,,29.3mg,6.1mg,2.9mg,4.9mg,,89.5mg,8.6µg,0.8mg,1.3mg,18.3mg,0.1mg,,2.5mg,5.8µg,1.3g,6.7g,"Ingrédient19 (43.9%), Ingrédient13 (16.9%), Ingrédient24 (10.0%), Ingrédient44 (32.6%), Ingrédient21 (28.0%), Ingrédient5 (23.5%)","E160, E200, E200, E110",,Sans gluten,Allemagne,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,22/4/2025,8291155855544,www.kellogg's.com,contact@kellogg's.com
2447,Auchan standard premium,Auchan,Épices,Standard,Pot en verre,,,117.0 kcal,868.1 kJ,6.7g,17.1g,9.1g,,12.1mg,78.5g,31.5g,11.2g,0.3g,13.6g,4.8g,529.2mg,267.6mg,,99.0mg,2.8mg,,75.4mg,12.3µg,1.5mg,0.1mg,,1.7mg,3.2µg,12.0mg,31.8µg,2.3g,3.3g,"Ingrédient14 (1.6%), Ingrédient32 (44.9%), Ingrédient28 (23.0%), Ingrédient28 (29.8%), Ingrédient41 (3.2%), Ingrédient10 (35.0%), Ingrédient14 (10.2%), Ingrédient12 (16.6%), Ingrédient13 (33.4%), Ingrédient15 (11.9%), Ingrédient35 (13.6%), Ingrédient15 (39.6%)","E150, E211","Œufs, Lupin",IGP,Italie,Pays-Bas,À conserver au congélateur à -18°C,À cuire 10 minutes à la poêle,17/1/2025,8494557968949,www.auchan.com,contact@auchan.com
2448,Lu - Pomme de terre spécial,Lu,Légumes,Pomme de terre,Barquette sous vide,,,169.6 kcal,2221.1 kJ,26.0g,18.7g,12.7g,4.3g,96.4mg,5.3g,,23.2g,9.2g,26.2g,2.4g,683.7mg,497.4mg,3.9mg,57.7mg,1.5mg,935.0µg,41.0mg,12.8µg,,1.2mg,4.7mg,1.4mg,0.1µg,3.0mg,33.1µg,0.6g,2.2g,"Ingrédient35 (41.5%), Ingrédient41 (4.4%), Ingrédient39 (4.8%), Ingrédient47 (22.9%), Ingrédient14 (1.5%), Ingrédient5 (49.4%), Ingrédient37 (45.9%), Ingrédient12 (17.5%), Ingrédient48 (13.7%), Ingrédient3 (5.9%), Ingrédient13 (5.8%)","E110, E200","Gluten, Crustacés, Sésame","Halal, Commerce équitable",Grèce,Royaume-Uni,À conserver dans un endroit frais et sec,À réchauffer 3 minutes au micro-ondes,2/5/2025,5284278005731,www.lu.com,contact@lu.com
2449,Carrefour standard premium,Carrefour,Confiseries,Standard,Boîte carton,,,115.7 kcal,1314.4 kJ,33.6g,9.3g,0.3g,,,5.2g,,2.6g,,,,132.7mg,490.2mg,7.9mg,49.6mg,1.1mg,297.0µg,48.0mg,,1.2mg,0.9mg,18.4mg,0.4mg,2.8µg,0.3mg,52.9µg,2.6g,2.3g,"Ingrédient7 (26.6%), Ingrédient26 (43.9%), Ingrédient18 (3.9%), Ingrédient6 (6.9%), Ingrédient32 (22.7%), Ingrédient21 (9.8%), Ingrédient14 (26.5%), Ingrédient4 (11.8%), Ingrédient35 (12.7%), Ingrédient39 (47.8%)","E306, E415, E110, E471","Soja, Lupin",Végan,France,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,26/2/2025,9849150523826,www.carrefour.com,contact@carrefour.com
2450,Bonne Maman viandes,Bonne Maman,Surgelés,Viandes,Pot en verre,,4.4L,484.5 kcal,242.2 kJ,11.2g,,4.6g,7.5g,54.5mg,75.6g,,16.3g,12.0g,,1.9g,876.7mg,102.1mg,,73.8mg,3.9mg,585.4µg,17.3mg,5.8µg,1.8mg,0.2mg,1.7mg,2.0mg,3.1µg,14.6mg,1.2µg,0.6g,,"Ingrédient31 (34.4%), Ingrédient40 (41.5%), Ingrédient28 (3.2%), Ingrédient14 (46.6%)","E306, E100, E211, E200","Crustacés, Crustacés, Crustacés","Halal, Kasher",Allemagne,Grèce,À conserver à l'abri de la lumière et de l'humidité,Cuire à l'eau bouillante pendant 10 minutes,19/2/2025,3732710881269,www.bonnemaman.com,contact@bonnemaman.com
2451,Poulet Carrefour tradition,Carrefour,Viandes,Poulet,Bouteille plastique,622g,,561.9 kcal,921.1 kJ,27.4g,3.3g,4.3g,0.9g,15.4mg,,17.6g,12.0g,12.3g,,,229.4mg,,,,4.1mg,,75.0mg,4.4µg,,,17.6mg,1.3mg,,9.6mg,23.8µg,,9.0g,"Ingrédient30 (44.7%), Ingrédient44 (44.4%), Ingrédient26 (33.1%), Ingrédient48 (14.5%), Ingrédient23 (48.0%), Ingrédient6 (35.0%), Ingrédient6 (42.5%), Ingrédient28 (34.4%), Ingrédient36 (34.4%), Ingrédient40 (38.8%), Ingrédient37 (49.0%), Ingrédient28 (6.7%), Ingrédient31 (44.0%)","E500, E200, E211","Lait, Soja",Label Rouge,Portugal,Royaume-Uni,À conserver à température ambiante,À décongeler avant consommation,12/7/2025,8332381555664,www.carrefour.com,contact@carrefour.com
